Window,Nsim,Metric,Component,MedianScore,P10Score,P90Score,FloorMedian,FloorMin,FloorMax
famp2,400,Hellinger,kxx,0.0608197242224408,0.0430832430420691,0.0748564865947528,0.00985128219056745,0.00983774257600999,0.0136373198668696
famp2,400,Hellinger,kyy,0.069747377555394,0.0531996755010543,0.0876579020044382,0.0124975778178118,0.0110652970778127,0.0125886842151268
famp2,400,Hellinger,kzz,0.0705148618485935,0.0535990228080395,0.0859684483433446,0.00990762826155744,0.00659577978191159,0.0109247214560423
famp2,400,Wasserstein,kxx,0.0440393508069935,0.0306059288927466,0.0849960849350537,0.0152508763459331,0.0058621475617744,0.0161359420008793
famp2,400,Wasserstein,kyy,0.0597502643390139,0.0349520583016424,0.118943633579302,0.00689758398327369,0.00614337756340022,0.0103766362251088
famp2,400,Wasserstein,kzz,0.0475996901036698,0.0289586857278432,0.0939750147046806,0.012321947124637,0.0113459434008368,0.0229465399310474
famp2,500,MAE,kxx,0.0041875,0.00243125,0.00548125,0.000658333333333332,0.0005125,0.000799999999999999
famp2,500,MAE,kyy,0.00409166666666666,0.00329375,0.00635208333333333,0.000775000000000001,0.000745833333333334,0.000791666666666667
famp2,500,MAE,kzz,0.00373333333333333,0.00215625,0.00468541666666667,0.000554166666666665,0.000374999999999999,0.000691666666666665
famp2,500,Hellinger,kxx,0.0571228095640024,0.0407073552975408,0.07490145521899,0.00985128219056745,0.00983774257600999,0.0136373198668696
famp2,500,Hellinger,kyy,0.0587145361456532,0.0486199894214281,0.0755362452331248,0.0124975778178118,0.0110652970778127,0.0125886842151268
famp2,500,Hellinger,kzz,0.0595366079401593,0.0487873520245652,0.0722521772312359,0.00990762826155744,0.00659577978191159,0.0109247214560423
famp2,500,Wasserstein,kxx,0.0413389412929289,0.0283299184505861,0.0840784113113872,0.0152508763459331,0.0058621475617744,0.0161359420008793
famp2,500,Wasserstein,kyy,0.0641038437315259,0.0323938862753904,0.100979537169434,0.00689758398327369,0.00614337756340022,0.0103766362251088
famp2,500,Wasserstein,kzz,0.043199100779879,0.0268926106353788,0.0883845940513027,0.012321947124637,0.0113459434008368,0.0229465399310474
famp2,750,MAE,kxx,0.00322152777777778,0.00227777777777778,0.00449791666666667,0.000658333333333332,0.0005125,0.000799999999999999
famp2,750,MAE,kyy,0.00370833333333333,0.00251736111111111,0.00472986111111111,0.000775000000000001,0.000745833333333334,0.000791666666666667
famp2,750,MAE,kzz,0.00273194444444444,0.00175833333333333,0.00418194444444444,0.000554166666666665,0.000374999999999999,0.000691666666666665
famp2,750,Hellinger,kxx,0.0426088063181291,0.033747536378461,0.0576605433308815,0.00985128219056745,0.00983774257600999,0.0136373198668696
famp2,750,Hellinger,kyy,0.0473020546137225,0.03433147042403,0.0614610029595951,0.0124975778178118,0.0110652970778127,0.0125886842151268
famp2,750,Hellinger,kzz,0.0525175987048996,0.0392826525842087,0.0653316111510641,0.00990762826155744,0.00659577978191159,0.0109247214560423
famp2,750,Wasserstein,kxx,0.03407675940926,0.0216602834472497,0.0576280222598445,0.0152508763459331,0.0058621475617744,0.0161359420008793
famp2,750,Wasserstein,kyy,0.047264333836411,0.0291777017824032,0.0762151195057533,0.00689758398327369,0.00614337756340022,0.0103766362251088
famp2,750,Wasserstein,kzz,0.0381850823792054,0.0228542779376622,0.0787898985377021,0.012321947124637,0.0113459434008368,0.0229465399310474
famp2,1000,MAE,kxx,0.00310416666666667,0.00203958333333333,0.00386875,0.000658333333333332,0.0005125,0.000799999999999999
famp2,1000,MAE,kyy,0.00343125,0.00260208333333333,0.0046125,0.000775000000000001,0.000745833333333334,0.000791666666666667
famp2,1000,MAE,kzz,0.00255,0.00191041666666667,0.00385,0.000554166666666665,0.000374999999999999,0.000691666666666665
famp2,1000,Hellinger,kxx,0.0398312777961151,0.0293742196695894,0.0494023044656383,0.00985128219056745,0.00983774257600999,0.0136373198668696
famp2,1000,Hellinger,kyy,0.0446004022130877,0.0313051457860119,0.0576345390496933,0.0124975778178118,0.0110652970778127,0.0125886842151268
famp2,1000,Hellinger,kzz,0.0450917253516462,0.0374236286749638,0.0520672796907292,0.00990762826155744,0.00659577978191159,0.0109247214560423
famp2,1000,Wasserstein,kxx,0.0339184025238354,0.0198561167250047,0.0531133121430767,0.0152508763459331,0.0058621475617744,0.0161359420008793
famp2,1000,Wasserstein,kyy,0.045047343334021,0.0282450167594757,0.0830393794473387,0.00689758398327369,0.00614337756340022,0.0103766362251088
famp2,1000,Wasserstein,kzz,0.0332283395368927,0.023643878709016,0.067853789366321,0.012321947124637,0.0113459434008368,0.0229465399310474
famp2,1500,MAE,kxx,0.0023,0.00171736111111111,0.00290972222222222,0.000658333333333332,0.0005125,0.000799999999999999
famp2,1500,MAE,kyy,0.00294236111111111,0.00168611111111111,0.00410208333333333,0.000775000000000001,0.000745833333333334,0.000791666666666667
famp2,1500,MAE,kzz,0.00212222222222222,0.00144722222222222,0.00293055555555556,0.000554166666666665,0.000374999999999999,0.000691666666666665
famp2,1500,Hellinger,kxx,0.0312994377096721,0.0246440709453463,0.0377221083445141,0.00985128219056745,0.00983774257600999,0.0136373198668696
famp2,1500,Hellinger,kyy,0.0354163866941461,0.0262927656238251,0.0492194421344128,0.0124975778178118,0.0110652970778127,0.0125886842151268
famp2,1500,Hellinger,kzz,0.0334542466989226,0.0275834364275038,0.0428857172819928,0.00990762826155744,0.00659577978191159,0.0109247214560423
famp2,1500,Wasserstein,kxx,0.0236216547529819,0.016244471461039,0.0398076183344356,0.0152508763459331,0.0058621475617744,0.0161359420008793
famp2,1500,Wasserstein,kyy,0.0406365807569291,0.0213674924586346,0.071816808109956,0.00689758398327369,0.00614337756340022,0.0103766362251088
famp2,1500,Wasserstein,kzz,0.0297106414424821,0.018311931089235,0.0405027953664032,0.012321947124637,0.0113459434008368,0.0229465399310474
famp2,2000,MAE,kxx,0.00202916666666667,0.00166875,0.00305416666666667,0.000658333333333332,0.0005125,0.000799999999999999
famp2,2000,MAE,kyy,0.00239166666666667,0.00163125,0.00307291666666667,0.000775000000000001,0.000745833333333334,0.000791666666666667
famp2,2000,MAE,kzz,0.00182708333333333,0.0012375,0.00267291666666667,0.000554166666666665,0.000374999999999999,0.000691666666666665
famp2,2000,Hellinger,kxx,0.0283775154915564,0.0226399107258875,0.0357456733676557,0.00985128219056745,0.00983774257600999,0.0136373198668696
famp2,2000,Hellinger,kyy,0.0317093497160108,0.0218064049579346,0.0415690509267678,0.0124975778178118,0.0110652970778127,0.0125886842151268
famp2,2000,Hellinger,kzz,0.0282449492409714,0.0240974242138835,0.0356817359629972,0.00990762826155744,0.00659577978191159,0.0109247214560423
famp2,2000,Wasserstein,kxx,0.0270093300449956,0.0151519985176658,0.0355860439187459,0.0152508763459331,0.0058621475617744,0.0161359420008793
famp2,2000,Wasserstein,kyy,0.02688959233336,0.0177589487940845,0.0558079041085596,0.00689758398327369,0.00614337756340022,0.0103766362251088
famp2,2000,Wasserstein,kzz,0.0251815200201434,0.0149157567175197,0.0443266459476468,0.012321947124637,0.0113459434008368,0.0229465399310474
famp3,20,MAE,kxx,0.0195979166666667,0.0142,0.0284083333333333,0.00139166666666667,0.000983333333333333,0.00145416666666667
famp3,20,MAE,kyy,0.0229958333333333,0.0170916666666667,0.0322604166666667,0.00114583333333333,0.000645833333333333,0.00122916666666667
famp3,20,MAE,kzz,0.0199583333333333,0.01141875,0.02494375,0.00113333333333333,0.000979166666666667,0.00140416666666666
famp3,20,Hellinger,kxx,0.272119246133181,0.214259035369584,0.384091539488739,0.0169451693610754,0.014669696211995,0.0188431671409542
famp3,20,Hellinger,kyy,0.311404930448474,0.225060577579243,0.413596489181231,0.0132128063315879,0.00828016032333249,0.0139362954049294
famp3,20,Hellinger,kzz,0.266926007917179,0.208331225075499,0.337815166428376,0.0163423390760601,0.0139026145344971,0.0163504870669094
famp3,20,Wasserstein,kxx,0.247855177635474,0.145105834750211,0.342073626056517,0.0113653475773725,0.0108938315825049,0.0199056819501807
famp3,20,Wasserstein,kyy,0.316574807656794,0.168643982714471,0.739577700021569,0.0155091125430321,0.0100452423249722,0.0169895492938861
famp3,20,Wasserstein,kzz,0.263071012611859,0.163608420441771,0.533465102907059,0.0157270403376546,0.010140357643638,0.0163612390825069
famp3,50,MAE,kxx,0.0123666666666667,0.0086,0.01619375,0.00139166666666667,0.000983333333333333,0.00145416666666667
famp3,50,MAE,kyy,0.014575,0.00965833333333333,0.0171333333333333,0.00114583333333333,0.000645833333333333,0.00122916666666667
famp3,50,MAE,kzz,0.0106041666666667,0.00751458333333333,0.0185145833333333,0.00113333333333333,0.000979166666666667,0.00140416666666666
famp3,50,Hellinger,kxx,0.174315986297891,0.138519053856473,0.221404514109366,0.0169451693610754,0.014669696211995,0.0188431671409542
famp3,50,Hellinger,kyy,0.198638915658172,0.145129817481713,0.235629625635232,0.0132128063315879,0.00828016032333249,0.0139362954049294
famp3,50,Hellinger,kzz,0.182399071054315,0.135023555165438,0.236840771047602,0.0163423390760601,0.0139026145344971,0.0163504870669094
famp3,50,Wasserstein,kxx,0.14639807241397,0.0976209749128526,0.26877353317966,0.0113653475773725,0.0108938315825049,0.0199056819501807
famp3,50,Wasserstein,kyy,0.189110002611207,0.0972170897437865,0.325603649270068,0.0155091125430321,0.0100452423249722,0.0169895492938861
famp3,50,Wasserstein,kzz,0.142942416789124,0.0896959617544061,0.256244943533311,0.0157270403376546,0.010140357643638,0.0163612390825069
famp3,100,MAE,kxx,0.00847083333333333,0.00595,0.013625,0.00139166666666667,0.000983333333333333,0.00145416666666667
famp3,100,MAE,kyy,0.00939375,0.0070875,0.0127229166666667,0.00114583333333333,0.000645833333333333,0.00122916666666667
famp3,100,MAE,kzz,0.00819375,0.00440625,0.01080625,0.00113333333333333,0.000979166666666667,0.00140416666666666
famp3,100,Hellinger,kxx,0.12706750613066,0.0965746580068876,0.178672360317454,0.0169451693610754,0.014669696211995,0.0188431671409542
famp3,100,Hellinger,kyy,0.133290110181919,0.108857349816921,0.168571265028518,0.0132128063315879,0.00828016032333249,0.0139362954049294
famp3,100,Hellinger,kzz,0.126042334447425,0.105962696516658,0.167478001623229,0.0163423390760601,0.0139026145344971,0.0163504870669094
famp3,100,Wasserstein,kxx,0.100812576091957,0.0626965597599606,0.148705405343045,0.0113653475773725,0.0108938315825049,0.0199056819501807
famp3,100,Wasserstein,kyy,0.142862695185076,0.0788039668054214,0.239150288463764,0.0155091125430321,0.0100452423249722,0.0169895492938861
famp3,100,Wasserstein,kzz,0.0850798737419043,0.0501485627748501,0.191504659077077,0.0157270403376546,0.010140357643638,0.0163612390825069
famp3,200,MAE,kxx,0.00684375,0.0050875,0.0087125,0.00139166666666667,0.000983333333333333,0.00145416666666667
famp3,200,MAE,kyy,0.00690416666666667,0.00514583333333333,0.00963541666666667,0.00114583333333333,0.000645833333333333,0.00122916666666667
famp3,200,MAE,kzz,0.00538125,0.00379791666666667,0.00843541666666667,0.00113333333333333,0.000979166666666667,0.00140416666666666
famp3,200,Hellinger,kxx,0.10365854388961,0.0792202359079055,0.129825670125947,0.0169451693610754,0.014669696211995,0.0188431671409542
famp3,200,Hellinger,kyy,0.0991494065606077,0.0747649575694993,0.126196277354585,0.0132128063315879,0.00828016032333249,0.0139362954049294
famp3,200,Hellinger,kzz,0.0986104200689061,0.080994987820373,0.122985001769848,0.0163423390760601,0.0139026145344971,0.0163504870669094
famp3,200,Wasserstein,kxx,0.0767680518300578,0.0431797659856624,0.146411692935743,0.0113653475773725,0.0108938315825049,0.0199056819501807
famp3,200,Wasserstein,kyy,0.0897254563243238,0.059546581641181,0.214308745699528,0.0155091125430321,0.0100452423249722,0.0169895492938861
famp3,200,Wasserstein,kzz,0.06649302913349,0.0437429014107197,0.15042326335264,0.0157270403376546,0.010140357643638,0.0163612390825069
famp3,300,MAE,kxx,0.00513958333333334,0.00365069444444445,0.00740902777777778,0.00139166666666667,0.000983333333333333,0.00145416666666667
famp3,300,MAE,kyy,0.00543263888888889,0.00411041666666667,0.00688541666666667,0.00114583333333333,0.000645833333333333,0.00122916666666667
famp3,300,MAE,kzz,0.00498680555555556,0.00335972222222222,0.00684791666666667,0.00113333333333333,0.000979166666666667,0.00140416666666666
famp3,300,Hellinger,kxx,0.0755607066290555,0.0524242755534849,0.0979760519406788,0.0169451693610754,0.014669696211995,0.0188431671409542
famp3,300,Hellinger,kyy,0.0763177053329165,0.0612036065438433,0.0961301880104619,0.0132128063315879,0.00828016032333249,0.0139362954049294
famp3,300,Hellinger,kzz,0.0820476666821524,0.0670519865613076,0.10054163684173,0.0163423390760601,0.0139026145344971,0.0163504870669094
famp3,300,Wasserstein,kxx,0.0547589229167456,0.0369039393737061,0.111242164690659,0.0113653475773725,0.0108938315825049,0.0199056819501807
famp3,300,Wasserstein,kyy,0.0738200614568535,0.0382072590302443,0.142884661223045,0.0155091125430321,0.0100452423249722,0.0169895492938861
famp3,300,Wasserstein,kzz,0.0582030516518287,0.0377546778308606,0.112473457443476,0.0157270403376546,0.010140357643638,0.0163612390825069
famp3,400,MAE,kxx,0.00491666666666667,0.00289791666666667,0.00726041666666667,0.00139166666666667,0.000983333333333333,0.00145416666666667
famp3,400,MAE,kyy,0.005325,0.00317916666666667,0.00715,0.00114583333333333,0.000645833333333333,0.00122916666666667
famp3,400,MAE,kzz,0.00446041666666667,0.00271041666666667,0.0058375,0.00113333333333333,0.000979166666666667,0.00140416666666666
famp3,400,Hellinger,kxx,0.0630006789547545,0.0423212574317485,0.0798884511545832,0.0169451693610754,0.014669696211995,0.0188431671409542
famp3,400,Hellinger,kyy,0.0741750066346366,0.05857725959554,0.0840690657687344,0.0132128063315879,0.00828016032333249,0.0139362954049294
famp3,400,Hellinger,kzz,0.0699661275013953,0.0583989375467983,0.0841972034990279,0.0163423390760601,0.0139026145344971,0.0163504870669094
famp3,400,Wasserstein,kxx,0.0478325618822546,0.0327270332405054,0.0876374994507676,0.0113653475773725,0.0108938315825049,0.0199056819501807
famp3,400,Wasserstein,kyy,0.0591620660162274,0.0319890305472965,0.123436426538893,0.0155091125430321,0.0100452423249722,0.0169895492938861
famp3,400,Wasserstein,kzz,0.0565383760433922,0.0300309212214224,0.100905786884141,0.0157270403376546,0.010140357643638,0.0163612390825069
famp3,500,MAE,kxx,0.00403541666666667,0.00301875,0.00569166666666667,0.00139166666666667,0.000983333333333333,0.00145416666666667
famp3,500,MAE,kyy,0.0044875,0.00278333333333333,0.006475,0.00114583333333333,0.000645833333333333,0.00122916666666667
famp3,500,MAE,kzz,0.003925,0.00291666666666667,0.00626666666666667,0.00113333333333333,0.000979166666666667,0.00140416666666666
famp3,500,Hellinger,kxx,0.0568819657176318,0.0450149354412237,0.0755947558709007,0.0169451693610754,0.014669696211995,0.0188431671409542
famp3,500,Hellinger,kyy,0.0651252174863202,0.0470006442590798,0.0776425970061126,0.0132128063315879,0.00828016032333249,0.0139362954049294
famp3,500,Hellinger,kzz,0.0648345245670073,0.0511190729113811,0.0812220028957459,0.0163423390760601,0.0139026145344971,0.0163504870669094
famp3,500,Wasserstein,kxx,0.0423090875673864,0.0284376104343869,0.072384179898472,0.0113653475773725,0.0108938315825049,0.0199056819501807
famp3,500,Wasserstein,kyy,0.058722693567324,0.0341148200987955,0.0957561641935886,0.0155091125430321,0.0100452423249722,0.0169895492938861
famp3,500,Wasserstein,kzz,0.0448376138637015,0.0277630755206738,0.0887023517921182,0.0157270403376546,0.010140357643638,0.0163612390825069
famp3,750,MAE,kxx,0.00381319444444445,0.00266388888888889,0.004575,0.00139166666666667,0.000983333333333333,0.00145416666666667
famp3,750,MAE,kyy,0.00362777777777778,0.00257777777777778,0.00513472222222222,0.00114583333333333,0.000645833333333333,0.00122916666666667
famp3,750,MAE,kzz,0.00305208333333333,0.00196736111111111,0.00410069444444445,0.00113333333333333,0.000979166666666667,0.00140416666666666
famp3,750,Hellinger,kxx,0.0503400893207191,0.0392004740266799,0.0585845351724976,0.0169451693610754,0.014669696211995,0.0188431671409542
famp3,750,Hellinger,kyy,0.0521656901091195,0.0445555493173864,0.0651213522485517,0.0132128063315879,0.00828016032333249,0.0139362954049294
famp3,750,Hellinger,kzz,0.0501549051856308,0.0381138390559351,0.064094681525098,0.0163423390760601,0.0139026145344971,0.0163504870669094
famp3,750,Wasserstein,kxx,0.0433800605672479,0.0273228443903406,0.0694629437966168,0.0113653475773725,0.0108938315825049,0.0199056819501807
famp3,750,Wasserstein,kyy,0.0406062937479548,0.0232153469466515,0.0774630971742965,0.0155091125430321,0.0100452423249722,0.0169895492938861
famp3,750,Wasserstein,kzz,0.0403198244881581,0.0234228052645924,0.0629495701370658,0.0157270403376546,0.010140357643638,0.0163612390825069
famp3,1000,MAE,kxx,0.00300416666666667,0.00233333333333333,0.0041875,0.00139166666666667,0.000983333333333333,0.00145416666666667
famp3,1000,MAE,kyy,0.00323125,0.0025625,0.00508125,0.00114583333333333,0.000645833333333333,0.00122916666666667
famp3,1000,MAE,kzz,0.00249791666666666,0.001575,0.00366666666666667,0.00113333333333333,0.000979166666666667,0.00140416666666666
famp3,1000,Hellinger,kxx,0.0391762249047371,0.0342802476028644,0.0502139215541732,0.0169451693610754,0.014669696211995,0.0188431671409542
famp3,1000,Hellinger,kyy,0.0488877223929107,0.0382145575926339,0.0590882478905554,0.0132128063315879,0.00828016032333249,0.0139362954049294
famp3,1000,Hellinger,kzz,0.0440754201849706,0.0353895321775587,0.0561261310999119,0.0163423390760601,0.0139026145344971,0.0163504870669094
famp3,1000,Wasserstein,kxx,0.0299068612858927,0.0209707035017018,0.054584053069123,0.0113653475773725,0.0108938315825049,0.0199056819501807
famp3,1000,Wasserstein,kyy,0.0362566622707101,0.0262146373477139,0.0891290422155488,0.0155091125430321,0.0100452423249722,0.0169895492938861
famp3,1000,Wasserstein,kzz,0.0327742543903548,0.0184732938478028,0.0740320822663861,0.0157270403376546,0.010140357643638,0.0163612390825069
famp3,1500,MAE,kxx,0.00257638888888889,0.00189444444444444,0.00357916666666667,0.00139166666666667,0.000983333333333333,0.00145416666666667
famp3,1500,MAE,kyy,0.00281597222222222,0.00211041666666667,0.00383055555555555,0.00114583333333333,0.000645833333333333,0.00122916666666667
famp3,1500,MAE,kzz,0.00202152777777778,0.00159166666666667,0.00306111111111111,0.00113333333333333,0.000979166666666667,0.00140416666666666
famp3,1500,Hellinger,kxx,0.0335817830538957,0.0268118475688606,0.0435625023151627,0.0169451693610754,0.014669696211995,0.0188431671409542
famp3,1500,Hellinger,kyy,0.0366091428126778,0.031311923953419,0.0464022248422354,0.0132128063315879,0.00828016032333249,0.0139362954049294
famp3,1500,Hellinger,kzz,0.0364352866633947,0.0299083485108917,0.04491194931259,0.0163423390760601,0.0139026145344971,0.0163504870669094
famp3,1500,Wasserstein,kxx,0.0257948634603507,0.0173098634415787,0.0408150604571125,0.0113653475773725,0.0108938315825049,0.0199056819501807
famp3,1500,Wasserstein,kyy,0.0370152543722439,0.0239743268104878,0.0682811608651621,0.0155091125430321,0.0100452423249722,0.0169895492938861
famp3,1500,Wasserstein,kzz,0.0286351413693586,0.0177737037432405,0.0558770522085214,0.0157270403376546,0.010140357643638,0.0163612390825069
famp3,2000,MAE,kxx,0.00215833333333333,0.0016875,0.00285416666666667,0.00139166666666667,0.000983333333333333,0.00145416666666667
famp3,2000,MAE,kyy,0.00227708333333333,0.00172916666666667,0.003275,0.00114583333333333,0.000645833333333333,0.00122916666666667
famp3,2000,MAE,kzz,0.00176875,0.00142083333333333,0.00269583333333333,0.00113333333333333,0.000979166666666667,0.00140416666666666
famp3,2000,Hellinger,kxx,0.0314105398100831,0.0246873701835034,0.0388304396698828,0.0169451693610754,0.014669696211995,0.0188431671409542
famp3,2000,Hellinger,kyy,0.0324841521685798,0.0236171667346888,0.0420170348310433,0.0132128063315879,0.00828016032333249,0.0139362954049294
famp3,2000,Hellinger,kzz,0.0325076830752411,0.0261157485791134,0.0390321925215951,0.0163423390760601,0.0139026145344971,0.0163504870669094
famp3,2000,Wasserstein,kxx,0.0217558854152158,0.014758714059561,0.0359961097909581,0.0113653475773725,0.0108938315825049,0.0199056819501807
