Window,EnsembleType,ReferenceId,Nsim,Repeat,TargetN,NumAttempts,NumRejected,AcceptanceRatio,SeedBase
famp4,SmallRun,NaN,500,20,500,500,0,1,507201729
famp4,SmallRun,NaN,500,21,500,500,0,1,507211729
famp4,SmallRun,NaN,500,22,500,500,0,1,507221729
famp4,SmallRun,NaN,500,23,500,500,0,1,507231729
famp4,SmallRun,NaN,500,24,500,500,0,1,507241729
famp4,SmallRun,NaN,500,25,500,500,0,1,507251729
famp4,SmallRun,NaN,500,26,500,500,0,1,507261729
famp4,SmallRun,NaN,500,27,500,500,0,1,507271729
famp4,SmallRun,NaN,500,28,500,500,0,1,507281729
famp4,SmallRun,NaN,500,29,500,500,0,1,507291729
famp4,SmallRun,NaN,500,30,500,500,0,1,507301729
famp4,SmallRun,NaN,750,1,750,750,0,1,508011729
famp4,SmallRun,NaN,750,2,750,750,0,1,508021729
famp4,SmallRun,NaN,750,3,750,750,0,1,508031729
famp4,SmallRun,NaN,750,4,750,750,0,1,508041729
famp4,SmallRun,NaN,750,5,750,750,0,1,508051729
famp4,SmallRun,NaN,750,6,750,750,0,1,508061729
famp4,SmallRun,NaN,750,7,750,750,0,1,508071729
famp4,SmallRun,NaN,750,8,750,750,0,1,508081729
famp4,SmallRun,NaN,750,9,750,750,0,1,508091729
famp4,SmallRun,NaN,750,10,750,750,0,1,508101729
famp4,SmallRun,NaN,750,11,750,750,0,1,508111729
famp4,SmallRun,NaN,750,12,750,750,0,1,508121729
famp4,SmallRun,NaN,750,13,750,750,0,1,508131729
famp4,SmallRun,NaN,750,14,750,750,0,1,508141729
famp4,SmallRun,NaN,750,15,750,750,0,1,508151729
famp4,SmallRun,NaN,750,16,750,750,0,1,508161729
famp4,SmallRun,NaN,750,17,750,750,0,1,508171729
famp4,SmallRun,NaN,750,18,750,750,0,1,508181729
famp4,SmallRun,NaN,750,19,750,750,0,1,508191729
famp4,SmallRun,NaN,750,20,750,750,0,1,508201729
famp4,SmallRun,NaN,750,21,750,750,0,1,508211729
famp4,SmallRun,NaN,750,22,750,750,0,1,508221729
famp4,SmallRun,NaN,750,23,750,750,0,1,508231729
famp4,SmallRun,NaN,750,24,750,750,0,1,508241729
famp4,SmallRun,NaN,750,25,750,750,0,1,508251729
famp4,SmallRun,NaN,750,26,750,750,0,1,508261729
famp4,SmallRun,NaN,750,27,750,750,0,1,508271729
famp4,SmallRun,NaN,750,28,750,750,0,1,508281729
famp4,SmallRun,NaN,750,29,750,750,0,1,508291729
famp4,SmallRun,NaN,750,30,750,750,0,1,508301729
famp4,SmallRun,NaN,1000,1,1000,1000,0,1,509011729
famp4,SmallRun,NaN,1000,2,1000,1000,0,1,509021729
famp4,SmallRun,NaN,1000,3,1000,1000,0,1,509031729
famp4,SmallRun,NaN,1000,4,1000,1000,0,1,509041729
famp4,SmallRun,NaN,1000,5,1000,1000,0,1,509051729
famp4,SmallRun,NaN,1000,6,1000,1000,0,1,509061729
famp4,SmallRun,NaN,1000,7,1000,1000,0,1,509071729
famp4,SmallRun,NaN,1000,8,1000,1000,0,1,509081729
famp4,SmallRun,NaN,1000,9,1000,1000,0,1,509091729
famp4,SmallRun,NaN,1000,10,1000,1000,0,1,509101729
famp4,SmallRun,NaN,1000,11,1000,1000,0,1,509111729
famp4,SmallRun,NaN,1000,12,1000,1000,0,1,509121729
famp4,SmallRun,NaN,1000,13,1000,1000,0,1,509131729
famp4,SmallRun,NaN,1000,14,1000,1000,0,1,509141729
famp4,SmallRun,NaN,1000,15,1000,1000,0,1,509151729
famp4,SmallRun,NaN,1000,16,1000,1000,0,1,509161729
famp4,SmallRun,NaN,1000,17,1000,1000,0,1,509171729
famp4,SmallRun,NaN,1000,18,1000,1000,0,1,509181729
famp4,SmallRun,NaN,1000,19,1000,1000,0,1,509191729
famp4,SmallRun,NaN,1000,20,1000,1000,0,1,509201729
famp4,SmallRun,NaN,1000,21,1000,1000,0,1,509211729
famp4,SmallRun,NaN,1000,22,1000,1000,0,1,509221729
famp4,SmallRun,NaN,1000,23,1000,1000,0,1,509231729
famp4,SmallRun,NaN,1000,24,1000,1000,0,1,509241729
famp4,SmallRun,NaN,1000,25,1000,1000,0,1,509251729
famp4,SmallRun,NaN,1000,26,1000,1000,0,1,509261729
famp4,SmallRun,NaN,1000,27,1000,1000,0,1,509271729
famp4,SmallRun,NaN,1000,28,1000,1000,0,1,509281729
famp4,SmallRun,NaN,1000,29,1000,1000,0,1,509291729
famp4,SmallRun,NaN,1000,30,1000,1000,0,1,509301729
famp4,SmallRun,NaN,1500,1,1500,1500,0,1,510011729
famp4,SmallRun,NaN,1500,2,1500,1500,0,1,510021729
famp4,SmallRun,NaN,1500,3,1500,1500,0,1,510031729
famp4,SmallRun,NaN,1500,4,1500,1500,0,1,510041729
famp4,SmallRun,NaN,1500,5,1500,1500,0,1,510051729
famp4,SmallRun,NaN,1500,6,1500,1500,0,1,510061729
famp4,SmallRun,NaN,1500,7,1500,1500,0,1,510071729
famp4,SmallRun,NaN,1500,8,1500,1500,0,1,510081729
famp4,SmallRun,NaN,1500,9,1500,1500,0,1,510091729
famp4,SmallRun,NaN,1500,10,1500,1500,0,1,510101729
famp4,SmallRun,NaN,1500,11,1500,1500,0,1,510111729
famp4,SmallRun,NaN,1500,12,1500,1500,0,1,510121729
famp4,SmallRun,NaN,1500,13,1500,1500,0,1,510131729
famp4,SmallRun,NaN,1500,14,1500,1500,0,1,510141729
famp4,SmallRun,NaN,1500,15,1500,1500,0,1,510151729
famp4,SmallRun,NaN,1500,16,1500,1500,0,1,510161729
famp4,SmallRun,NaN,1500,17,1500,1500,0,1,510171729
famp4,SmallRun,NaN,1500,18,1500,1500,0,1,510181729
famp4,SmallRun,NaN,1500,19,1500,1500,0,1,510191729
famp4,SmallRun,NaN,1500,20,1500,1500,0,1,510201729
famp4,SmallRun,NaN,1500,21,1500,1500,0,1,510211729
famp4,SmallRun,NaN,1500,22,1500,1500,0,1,510221729
famp4,SmallRun,NaN,1500,23,1500,1500,0,1,510231729
famp4,SmallRun,NaN,1500,24,1500,1500,0,1,510241729
famp4,SmallRun,NaN,1500,25,1500,1500,0,1,510251729
famp4,SmallRun,NaN,1500,26,1500,1500,0,1,510261729
famp4,SmallRun,NaN,1500,27,1500,1500,0,1,510271729
famp4,SmallRun,NaN,1500,28,1500,1500,0,1,510281729
famp4,SmallRun,NaN,1500,29,1500,1500,0,1,510291729
famp4,SmallRun,NaN,1500,30,1500,1500,0,1,510301729
famp4,SmallRun,NaN,2000,1,2000,2000,0,1,511011729
famp4,SmallRun,NaN,2000,2,2000,2000,0,1,511021729
famp4,SmallRun,NaN,2000,3,2000,2000,0,1,511031729
famp4,SmallRun,NaN,2000,4,2000,2000,0,1,511041729
famp4,SmallRun,NaN,2000,5,2000,2000,0,1,511051729
famp4,SmallRun,NaN,2000,6,2000,2000,0,1,511061729
famp4,SmallRun,NaN,2000,7,2000,2000,0,1,511071729
famp4,SmallRun,NaN,2000,8,2000,2000,0,1,511081729
famp4,SmallRun,NaN,2000,9,2000,2000,0,1,511091729
famp4,SmallRun,NaN,2000,10,2000,2000,0,1,511101729
famp4,SmallRun,NaN,2000,11,2000,2000,0,1,511111729
famp4,SmallRun,NaN,2000,12,2000,2000,0,1,511121729
famp4,SmallRun,NaN,2000,13,2000,2000,0,1,511131729
famp4,SmallRun,NaN,2000,14,2000,2000,0,1,511141729
famp4,SmallRun,NaN,2000,15,2000,2000,0,1,511151729
famp4,SmallRun,NaN,2000,16,2000,2000,0,1,511161729
famp4,SmallRun,NaN,2000,17,2000,2000,0,1,511171729
famp4,SmallRun,NaN,2000,18,2000,2000,0,1,511181729
famp4,SmallRun,NaN,2000,19,2000,2000,0,1,511191729
famp4,SmallRun,NaN,2000,20,2000,2000,0,1,511201729
famp4,SmallRun,NaN,2000,21,2000,2000,0,1,511211729
famp4,SmallRun,NaN,2000,22,2000,2000,0,1,511221729
famp4,SmallRun,NaN,2000,23,2000,2000,0,1,511231729
famp4,SmallRun,NaN,2000,24,2000,2000,0,1,511241729
famp4,SmallRun,NaN,2000,25,2000,2000,0,1,511251729
famp4,SmallRun,NaN,2000,26,2000,2000,0,1,511261729
famp4,SmallRun,NaN,2000,27,2000,2000,0,1,511271729
famp4,SmallRun,NaN,2000,28,2000,2000,0,1,511281729
famp4,SmallRun,NaN,2000,29,2000,2000,0,1,511291729
famp4,SmallRun,NaN,2000,30,2000,2000,0,1,511301729
famp5,Reference,1,NaN,NaN,20000,20000,0,1,501001729
famp5,Reference,2,NaN,NaN,20000,20000,0,1,502001729
famp5,Reference,3,NaN,NaN,20000,20000,0,1,503001729
famp5,SmallRun,NaN,20,1,20,20,0,1,601011729
famp5,SmallRun,NaN,20,2,20,20,0,1,601021729
famp5,SmallRun,NaN,20,3,20,20,0,1,601031729
famp5,SmallRun,NaN,20,4,20,20,0,1,601041729
famp5,SmallRun,NaN,20,5,20,20,0,1,601051729
famp5,SmallRun,NaN,20,6,20,20,0,1,601061729
famp5,SmallRun,NaN,20,7,20,20,0,1,601071729
famp5,SmallRun,NaN,20,8,20,20,0,1,601081729
famp5,SmallRun,NaN,20,9,20,20,0,1,601091729
famp5,SmallRun,NaN,20,10,20,20,0,1,601101729
famp5,SmallRun,NaN,20,11,20,20,0,1,601111729
famp5,SmallRun,NaN,20,12,20,20,0,1,601121729
famp5,SmallRun,NaN,20,13,20,20,0,1,601131729
famp5,SmallRun,NaN,20,14,20,20,0,1,601141729
famp5,SmallRun,NaN,20,15,20,20,0,1,601151729
famp5,SmallRun,NaN,20,16,20,20,0,1,601161729
famp5,SmallRun,NaN,20,17,20,20,0,1,601171729
famp5,SmallRun,NaN,20,18,20,20,0,1,601181729
famp5,SmallRun,NaN,20,19,20,20,0,1,601191729
famp5,SmallRun,NaN,20,20,20,20,0,1,601201729
famp5,SmallRun,NaN,20,21,20,20,0,1,601211729
famp5,SmallRun,NaN,20,22,20,20,0,1,601221729
famp5,SmallRun,NaN,20,23,20,20,0,1,601231729
famp5,SmallRun,NaN,20,24,20,20,0,1,601241729
famp5,SmallRun,NaN,20,25,20,20,0,1,601251729
famp5,SmallRun,NaN,20,26,20,20,0,1,601261729
famp5,SmallRun,NaN,20,27,20,20,0,1,601271729
famp5,SmallRun,NaN,20,28,20,20,0,1,601281729
famp5,SmallRun,NaN,20,29,20,20,0,1,601291729
famp5,SmallRun,NaN,20,30,20,20,0,1,601301729
famp5,SmallRun,NaN,50,1,50,50,0,1,602011729
famp5,SmallRun,NaN,50,2,50,50,0,1,602021729
famp5,SmallRun,NaN,50,3,50,50,0,1,602031729
famp5,SmallRun,NaN,50,4,50,50,0,1,602041729
famp5,SmallRun,NaN,50,5,50,50,0,1,602051729
famp5,SmallRun,NaN,50,6,50,50,0,1,602061729
famp5,SmallRun,NaN,50,7,50,50,0,1,602071729
famp5,SmallRun,NaN,50,8,50,50,0,1,602081729
famp5,SmallRun,NaN,50,9,50,50,0,1,602091729
famp5,SmallRun,NaN,50,10,50,50,0,1,602101729
famp5,SmallRun,NaN,50,11,50,50,0,1,602111729
famp5,SmallRun,NaN,50,12,50,50,0,1,602121729
famp5,SmallRun,NaN,50,13,50,50,0,1,602131729
famp5,SmallRun,NaN,50,14,50,50,0,1,602141729
famp5,SmallRun,NaN,50,15,50,50,0,1,602151729
famp5,SmallRun,NaN,50,16,50,50,0,1,602161729
famp5,SmallRun,NaN,50,17,50,50,0,1,602171729
famp5,SmallRun,NaN,50,18,50,50,0,1,602181729
famp5,SmallRun,NaN,50,19,50,50,0,1,602191729
famp5,SmallRun,NaN,50,20,50,50,0,1,602201729
famp5,SmallRun,NaN,50,21,50,50,0,1,602211729
famp5,SmallRun,NaN,50,22,50,50,0,1,602221729
famp5,SmallRun,NaN,50,23,50,50,0,1,602231729
famp5,SmallRun,NaN,50,24,50,50,0,1,602241729
famp5,SmallRun,NaN,50,25,50,50,0,1,602251729
famp5,SmallRun,NaN,50,26,50,50,0,1,602261729
famp5,SmallRun,NaN,50,27,50,50,0,1,602271729
famp5,SmallRun,NaN,50,28,50,50,0,1,602281729
famp5,SmallRun,NaN,50,29,50,50,0,1,602291729
famp5,SmallRun,NaN,50,30,50,50,0,1,602301729
famp5,SmallRun,NaN,100,1,100,100,0,1,603011729
famp5,SmallRun,NaN,100,2,100,100,0,1,603021729
famp5,SmallRun,NaN,100,3,100,100,0,1,603031729
famp5,SmallRun,NaN,100,4,100,100,0,1,603041729
famp5,SmallRun,NaN,100,5,100,100,0,1,603051729
famp5,SmallRun,NaN,100,6,100,100,0,1,603061729
famp5,SmallRun,NaN,100,7,100,100,0,1,603071729
famp5,SmallRun,NaN,100,8,100,100,0,1,603081729
famp5,SmallRun,NaN,100,9,100,100,0,1,603091729
famp5,SmallRun,NaN,100,10,100,100,0,1,603101729
famp5,SmallRun,NaN,100,11,100,100,0,1,603111729
famp5,SmallRun,NaN,100,12,100,100,0,1,603121729
famp5,SmallRun,NaN,100,13,100,100,0,1,603131729
famp5,SmallRun,NaN,100,14,100,100,0,1,603141729
famp5,SmallRun,NaN,100,15,100,100,0,1,603151729
famp5,SmallRun,NaN,100,16,100,100,0,1,603161729
famp5,SmallRun,NaN,100,17,100,100,0,1,603171729
famp5,SmallRun,NaN,100,18,100,100,0,1,603181729
famp5,SmallRun,NaN,100,19,100,100,0,1,603191729
famp5,SmallRun,NaN,100,20,100,100,0,1,603201729
famp5,SmallRun,NaN,100,21,100,100,0,1,603211729
famp5,SmallRun,NaN,100,22,100,100,0,1,603221729
famp5,SmallRun,NaN,100,23,100,100,0,1,603231729
famp5,SmallRun,NaN,100,24,100,100,0,1,603241729
famp5,SmallRun,NaN,100,25,100,100,0,1,603251729
famp5,SmallRun,NaN,100,26,100,100,0,1,603261729
famp5,SmallRun,NaN,100,27,100,100,0,1,603271729
famp5,SmallRun,NaN,100,28,100,100,0,1,603281729
famp5,SmallRun,NaN,100,29,100,100,0,1,603291729
famp5,SmallRun,NaN,100,30,100,100,0,1,603301729
famp5,SmallRun,NaN,200,1,200,200,0,1,604011729
famp5,SmallRun,NaN,200,2,200,200,0,1,604021729
famp5,SmallRun,NaN,200,3,200,200,0,1,604031729
famp5,SmallRun,NaN,200,4,200,200,0,1,604041729
famp5,SmallRun,NaN,200,5,200,200,0,1,604051729
famp5,SmallRun,NaN,200,6,200,200,0,1,604061729
famp5,SmallRun,NaN,200,7,200,200,0,1,604071729
famp5,SmallRun,NaN,200,8,200,200,0,1,604081729
famp5,SmallRun,NaN,200,9,200,200,0,1,604091729
famp5,SmallRun,NaN,200,10,200,200,0,1,604101729
famp5,SmallRun,NaN,200,11,200,200,0,1,604111729
famp5,SmallRun,NaN,200,12,200,200,0,1,604121729
famp5,SmallRun,NaN,200,13,200,200,0,1,604131729
famp5,SmallRun,NaN,200,14,200,200,0,1,604141729
famp5,SmallRun,NaN,200,15,200,200,0,1,604151729
famp5,SmallRun,NaN,200,16,200,200,0,1,604161729
famp5,SmallRun,NaN,200,17,200,200,0,1,604171729
famp5,SmallRun,NaN,200,18,200,200,0,1,604181729
famp5,SmallRun,NaN,200,19,200,200,0,1,604191729
famp5,SmallRun,NaN,200,20,200,200,0,1,604201729
famp5,SmallRun,NaN,200,21,200,200,0,1,604211729
famp5,SmallRun,NaN,200,22,200,200,0,1,604221729
famp5,SmallRun,NaN,200,23,200,200,0,1,604231729
famp5,SmallRun,NaN,200,24,200,200,0,1,604241729
famp5,SmallRun,NaN,200,25,200,200,0,1,604251729
famp5,SmallRun,NaN,200,26,200,200,0,1,604261729
famp5,SmallRun,NaN,200,27,200,200,0,1,604271729
famp5,SmallRun,NaN,200,28,200,200,0,1,604281729
famp5,SmallRun,NaN,200,29,200,200,0,1,604291729
famp5,SmallRun,NaN,200,30,200,200,0,1,604301729
famp5,SmallRun,NaN,300,1,300,300,0,1,605011729
famp5,SmallRun,NaN,300,2,300,300,0,1,605021729
famp5,SmallRun,NaN,300,3,300,300,0,1,605031729
famp5,SmallRun,NaN,300,4,300,300,0,1,605041729
famp5,SmallRun,NaN,300,5,300,300,0,1,605051729
famp5,SmallRun,NaN,300,6,300,300,0,1,605061729
famp5,SmallRun,NaN,300,7,300,300,0,1,605071729
famp5,SmallRun,NaN,300,8,300,300,0,1,605081729
famp5,SmallRun,NaN,300,9,300,300,0,1,605091729
famp5,SmallRun,NaN,300,10,300,300,0,1,605101729
famp5,SmallRun,NaN,300,11,300,300,0,1,605111729
famp5,SmallRun,NaN,300,12,300,300,0,1,605121729
famp5,SmallRun,NaN,300,13,300,300,0,1,605131729
famp5,SmallRun,NaN,300,14,300,300,0,1,605141729
famp5,SmallRun,NaN,300,15,300,300,0,1,605151729
famp5,SmallRun,NaN,300,16,300,300,0,1,605161729
famp5,SmallRun,NaN,300,17,300,300,0,1,605171729
famp5,SmallRun,NaN,300,18,300,300,0,1,605181729
famp5,SmallRun,NaN,300,19,300,300,0,1,605191729
famp5,SmallRun,NaN,300,20,300,300,0,1,605201729
famp5,SmallRun,NaN,300,21,300,300,0,1,605211729
famp5,SmallRun,NaN,300,22,300,300,0,1,605221729
famp5,SmallRun,NaN,300,23,300,300,0,1,605231729
famp5,SmallRun,NaN,300,24,300,300,0,1,605241729
famp5,SmallRun,NaN,300,25,300,300,0,1,605251729
famp5,SmallRun,NaN,300,26,300,300,0,1,605261729
famp5,SmallRun,NaN,300,27,300,300,0,1,605271729
famp5,SmallRun,NaN,300,28,300,300,0,1,605281729
famp5,SmallRun,NaN,300,29,300,300,0,1,605291729
famp5,SmallRun,NaN,300,30,300,300,0,1,605301729
famp5,SmallRun,NaN,400,1,400,400,0,1,606011729
famp5,SmallRun,NaN,400,2,400,400,0,1,606021729
famp5,SmallRun,NaN,400,3,400,400,0,1,606031729
famp5,SmallRun,NaN,400,4,400,400,0,1,606041729
famp5,SmallRun,NaN,400,5,400,400,0,1,606051729
famp5,SmallRun,NaN,400,6,400,400,0,1,606061729
famp5,SmallRun,NaN,400,7,400,400,0,1,606071729
famp5,SmallRun,NaN,400,8,400,400,0,1,606081729
famp5,SmallRun,NaN,400,9,400,400,0,1,606091729
famp5,SmallRun,NaN,400,10,400,400,0,1,606101729
famp5,SmallRun,NaN,400,11,400,400,0,1,606111729
famp5,SmallRun,NaN,400,12,400,400,0,1,606121729
famp5,SmallRun,NaN,400,13,400,400,0,1,606131729
famp5,SmallRun,NaN,400,14,400,400,0,1,606141729
famp5,SmallRun,NaN,400,15,400,400,0,1,606151729
famp5,SmallRun,NaN,400,16,400,400,0,1,606161729
famp5,SmallRun,NaN,400,17,400,400,0,1,606171729
famp5,SmallRun,NaN,400,18,400,400,0,1,606181729
famp5,SmallRun,NaN,400,19,400,400,0,1,606191729
famp5,SmallRun,NaN,400,20,400,400,0,1,606201729
famp5,SmallRun,NaN,400,21,400,400,0,1,606211729
famp5,SmallRun,NaN,400,22,400,400,0,1,606221729
famp5,SmallRun,NaN,400,23,400,400,0,1,606231729
famp5,SmallRun,NaN,400,24,400,400,0,1,606241729
famp5,SmallRun,NaN,400,25,400,400,0,1,606251729
famp5,SmallRun,NaN,400,26,400,400,0,1,606261729
famp5,SmallRun,NaN,400,27,400,400,0,1,606271729
famp5,SmallRun,NaN,400,28,400,400,0,1,606281729
famp5,SmallRun,NaN,400,29,400,400,0,1,606291729
famp5,SmallRun,NaN,400,30,400,400,0,1,606301729
famp5,SmallRun,NaN,500,1,500,500,0,1,607011729
famp5,SmallRun,NaN,500,2,500,500,0,1,607021729
famp5,SmallRun,NaN,500,3,500,500,0,1,607031729
famp5,SmallRun,NaN,500,4,500,500,0,1,607041729
famp5,SmallRun,NaN,500,5,500,500,0,1,607051729
famp5,SmallRun,NaN,500,6,500,500,0,1,607061729
famp5,SmallRun,NaN,500,7,500,500,0,1,607071729
famp5,SmallRun,NaN,500,8,500,500,0,1,607081729
famp5,SmallRun,NaN,500,9,500,500,0,1,607091729
famp5,SmallRun,NaN,500,10,500,500,0,1,607101729
famp5,SmallRun,NaN,500,11,500,500,0,1,607111729
famp5,SmallRun,NaN,500,12,500,500,0,1,607121729
famp5,SmallRun,NaN,500,13,500,500,0,1,607131729
famp5,SmallRun,NaN,500,14,500,500,0,1,607141729
famp5,SmallRun,NaN,500,15,500,500,0,1,607151729
famp5,SmallRun,NaN,500,16,500,500,0,1,607161729
famp5,SmallRun,NaN,500,17,500,500,0,1,607171729
famp5,SmallRun,NaN,500,18,500,500,0,1,607181729
famp5,SmallRun,NaN,500,19,500,500,0,1,607191729
famp5,SmallRun,NaN,500,20,500,500,0,1,607201729
famp5,SmallRun,NaN,500,21,500,500,0,1,607211729
famp5,SmallRun,NaN,500,22,500,500,0,1,607221729
famp5,SmallRun,NaN,500,23,500,500,0,1,607231729
famp5,SmallRun,NaN,500,24,500,500,0,1,607241729
famp5,SmallRun,NaN,500,25,500,500,0,1,607251729
famp5,SmallRun,NaN,500,26,500,500,0,1,607261729
famp5,SmallRun,NaN,500,27,500,500,0,1,607271729
famp5,SmallRun,NaN,500,28,500,500,0,1,607281729
famp5,SmallRun,NaN,500,29,500,500,0,1,607291729
famp5,SmallRun,NaN,500,30,500,500,0,1,607301729
famp5,SmallRun,NaN,750,1,750,750,0,1,608011729
famp5,SmallRun,NaN,750,2,750,750,0,1,608021729
famp5,SmallRun,NaN,750,3,750,750,0,1,608031729
famp5,SmallRun,NaN,750,4,750,750,0,1,608041729
famp5,SmallRun,NaN,750,5,750,750,0,1,608051729
famp5,SmallRun,NaN,750,6,750,750,0,1,608061729
famp5,SmallRun,NaN,750,7,750,750,0,1,608071729
famp5,SmallRun,NaN,750,8,750,750,0,1,608081729
famp5,SmallRun,NaN,750,9,750,750,0,1,608091729
famp5,SmallRun,NaN,750,10,750,750,0,1,608101729
famp5,SmallRun,NaN,750,11,750,750,0,1,608111729
famp5,SmallRun,NaN,750,12,750,750,0,1,608121729
famp5,SmallRun,NaN,750,13,750,750,0,1,608131729
famp5,SmallRun,NaN,750,14,750,750,0,1,608141729
famp5,SmallRun,NaN,750,15,750,750,0,1,608151729
famp5,SmallRun,NaN,750,16,750,750,0,1,608161729
famp5,SmallRun,NaN,750,17,750,750,0,1,608171729
famp5,SmallRun,NaN,750,18,750,750,0,1,608181729
famp5,SmallRun,NaN,750,19,750,750,0,1,608191729
famp5,SmallRun,NaN,750,20,750,750,0,1,608201729
famp5,SmallRun,NaN,750,21,750,750,0,1,608211729
famp5,SmallRun,NaN,750,22,750,750,0,1,608221729
famp5,SmallRun,NaN,750,23,750,750,0,1,608231729
famp5,SmallRun,NaN,750,24,750,750,0,1,608241729
famp5,SmallRun,NaN,750,25,750,750,0,1,608251729
famp5,SmallRun,NaN,750,26,750,750,0,1,608261729
famp5,SmallRun,NaN,750,27,750,750,0,1,608271729
famp5,SmallRun,NaN,750,28,750,750,0,1,608281729
famp5,SmallRun,NaN,750,29,750,750,0,1,608291729
famp5,SmallRun,NaN,750,30,750,750,0,1,608301729
famp5,SmallRun,NaN,1000,1,1000,1000,0,1,609011729
famp5,SmallRun,NaN,1000,2,1000,1000,0,1,609021729
famp5,SmallRun,NaN,1000,3,1000,1000,0,1,609031729
famp5,SmallRun,NaN,1000,4,1000,1000,0,1,609041729
famp5,SmallRun,NaN,1000,5,1000,1000,0,1,609051729
famp5,SmallRun,NaN,1000,6,1000,1000,0,1,609061729
famp5,SmallRun,NaN,1000,7,1000,1000,0,1,609071729
famp5,SmallRun,NaN,1000,8,1000,1000,0,1,609081729
famp5,SmallRun,NaN,1000,9,1000,1000,0,1,609091729
famp5,SmallRun,NaN,1000,10,1000,1000,0,1,609101729
famp5,SmallRun,NaN,1000,11,1000,1000,0,1,609111729
famp5,SmallRun,NaN,1000,12,1000,1000,0,1,609121729
famp5,SmallRun,NaN,1000,13,1000,1000,0,1,609131729
famp5,SmallRun,NaN,1000,14,1000,1000,0,1,609141729
famp5,SmallRun,NaN,1000,15,1000,1000,0,1,609151729
famp5,SmallRun,NaN,1000,16,1000,1000,0,1,609161729
famp5,SmallRun,NaN,1000,17,1000,1000,0,1,609171729
famp5,SmallRun,NaN,1000,18,1000,1000,0,1,609181729
famp5,SmallRun,NaN,1000,19,1000,1000,0,1,609191729
famp5,SmallRun,NaN,1000,20,1000,1000,0,1,609201729
famp5,SmallRun,NaN,1000,21,1000,1000,0,1,609211729
famp5,SmallRun,NaN,1000,22,1000,1000,0,1,609221729
famp5,SmallRun,NaN,1000,23,1000,1000,0,1,609231729
famp5,SmallRun,NaN,1000,24,1000,1000,0,1,609241729
famp5,SmallRun,NaN,1000,25,1000,1000,0,1,609251729
